5, 1, CS1, 0, 1, 0.8611, 0, 1, 0.8611, 4745569.1831, 088.jpg, 1!
5, 1, ND2, 0, 1, 0.8559, 0, 1, 0.8559, 4745569.1824, 048.jpg, 1!
5, 1, Novel, 0, 1, 0.6555, 0, 1, 0.6555, 4745569.1818, 040.jpg, 2@
5, 1, CD1, 0, 1, 0.8099, 0, 1, 0.8099, 4745569.1813, 039.jpg, 1!
5, 1, CSing, 0, 1, 0.8558, 0, 1, 0.8558, 4745569.1804, 073.jpg, 1!
5, 1, CS1, 0, 1, 0.9989, 0, 1, 0.9989, 4745569.1797, 020.jpg, 1!
5, 1, ND1, 0, 1, 0.7893, 0, 1, 0.7893, 4745569.1789, 087.jpg, 1!
5, 1, CD1, 0, 1, 0.9989, 0, 1, 0.9989, 4745569.1863, 066.jpg, 1!
5, 1, NSing, 0, 1, 0.7536, 0, 1, 0.7536, 4745569.1856, 053.jpg, 1!
5, 1, Novel, 0, 1, 0.9334, 0, 1, 0.9334, 4745569.1849, 078.jpg, 2@
5, 1, CD2, 0, 1, 0.9391, 0, 1, 0.9391, 4745569.1841, 056.jpg, 1!
5, 1, ND2, 0, 1, 0.8476, 0, 1, 0.8476, 4745569.1836, 048.jpg, 1!
5, 1, Novel, 0, 1, 0.8475, 0, 1, 0.8475, 4745569.1828, 093.jpg, 2@
5, 1, NS1, 0, 1, 0.7404, 0, 1, 0.7404, 4745569.1819, 067.jpg, 1!
5, 1, CD2, 1, 1, 0.9989, 1, 1, 0.9989, 4745569.1810, 019.jpg, 1!
5, 1, NS2, 0, 1, 0.8288, 0, 1, 0.8288, 4745569.1804, 014.jpg, 1!
5, 1, Novel, 0, 1, 0.7617, 0, 1, 0.7617, 4745569.1796, 031.jpg, 2@
5, 1, ND1, 0, 1, 0.8111, 0, 1, 0.8111, 4745569.1791, 087.jpg, 1!
5, 1, NSing, 0, 1, 0.9018, 0, 1, 0.9018, 4745569.1865, 024.jpg, 1!
5, 1, CD2, 0, 1, 0.7612, 0, 1, 0.7612, 4745569.1860, 019.jpg, 1!
5, 1, Novel, 0, 1, 0.9938, 0, 1, 0.9938, 4745569.1854, 054.jpg, 2@
5, 1, CSing, 0, 1, 0.7664, 0, 1, 0.7664, 4745569.1848, 005.jpg, 1!
5, 1, ND2, 0, 1, 0.9273, 0, 1, 0.9273, 4745569.1839, 017.jpg, 1!
5, 1, NS2, 0, 1, 0.9082, 0, 1, 0.9082, 4745569.1829, 086.jpg, 1!
5, 1, ND1, 1, 1, 0.9990, 1, 1, 0.9990, 4745569.1824, 055.jpg, 1!
5, 1, CS2, 0, 1, 0.7593, 0, 1, 0.7593, 4745569.1818, 041.jpg, 1!
5, 1, ND1, 0, 1, 0.7063, 0, 1, 0.7063, 4745569.1809, 055.jpg, 1!
5, 1, NSing, 0, 1, 0.7519, 0, 1, 0.7519, 4745569.1803, 068.jpg, 1!
5, 1, Novel, 0, 1, 0.8146, 0, 1, 0.8146, 4745569.1795, 096.jpg, 2@
5, 1, NS2, 0, 1, 0.8411, 0, 1, 0.8411, 4745569.1790, 014.jpg, 1!
5, 1, CD1, 0, 1, 0.9649, 0, 1, 0.9649, 4745569.1783, 066.jpg, 1!
5, 1, NS2, 0, 1, 0.7204, 0, 1, 0.7204, 4745569.1858, 086.jpg, 1!
5, 1, CS2, 0, 1, 0.9533, 0, 1, 0.9533, 4745569.1849, 092.jpg, 1!
5, 1, ND2, 0, 1, 0.8740, 0, 1, 0.8740, 4745569.1841, 017.jpg, 1!
5, 1, CD2, 0, 1, 0.7949, 0, 1, 0.7949, 4745569.1831, 056.jpg, 1!
5, 1, CSing, 1, 1, 0.9989, 1, 1, 0.9989, 4745569.1824, 051.jpg, 1!
5, 1, NS1, 0, 1, 0.7933, 0, 1, 0.7933, 4745569.1818, 011.jpg, 1!
5, 1, CS2, 0, 1, 0.7882, 0, 1, 0.7882, 4745569.1808, 041.jpg, 1!
5, 1, Novel, 0, 1, 0.9098, 0, 1, 0.9098, 4745569.1802, 081.jpg, 2@
5, 1, NSing, 0, 1, 0.8914, 0, 1, 0.8914, 4745569.1797, 024.jpg, 1!
5, 1, Novel, 0, 1, 0.9471, 0, 1, 0.9471, 4745569.1790, 013.jpg, 2@
5, 1, CSing, 0, 1, 0.8998, 0, 1, 0.8998, 4745569.1783, 082.jpg, 1!
5, 1, CS2, 0, 1, 0.9620, 0, 1, 0.9620, 4745569.1861, 092.jpg, 1!
5, 1, CS1, 0, 1, 0.6906, 0, 1, 0.6906, 4745569.1855, 088.jpg, 1!
5, 1, NS1, 0, 1, 0.7624, 0, 1, 0.7624, 4745569.1847, 067.jpg, 1!
5, 1, CS1, 0, 1, 0.8312, 0, 1, 0.8312, 4745569.1838, 020.jpg, 1!
5, 1, NS1, 0, 1, 0.7240, 0, 1, 0.7240, 4745569.1831, 011.jpg, 1!
5, 1, CD1, 0, 1, 0.7166, 0, 1, 0.7166, 4745569.1825, 039.jpg, 1!
