5, 1, same, 2, 1, 4, 1, 0, 11.3446
5, 1, same, 2, 3, 1, 2, 1, 0.4672
5, 1, different, 1, 5, 7, 1, 1, 0.7379
5, 1, same, 1, 3, 1, 1, 1, 0.9518
5, 1, same, 2, 3, 2, 1, 0, 0.7225
5, 1, different, 2, 7, 1, 2, 1, 1.7483
5, 1, different, 2, 8, 1, 2, 1, 1.7305
5, 1, different, 2, 6, 8, 2, 1, 0.6894
5, 1, different, 2, 5, 8, 2, 1, 0.7541
5, 1, different, 1, 5, 8, 2, 0, 1.5345
5, 1, different, 1, 6, 5, 1, 1, 0.7190
5, 1, same, 2, 2, 4, 2, 1, 0.9657
5, 1, different, 2, 8, 2, 2, 1, 0.6483
5, 1, same, 2, 2, 1, 2, 1, 0.4791
5, 1, same, 1, 3, 1, 2, 0, 1.8255
5, 1, same, 1, 3, 2, 1, 1, 0.8472
5, 1, different, 1, 6, 8, 1, 1, 0.6657
5, 1, same, 1, 4, 1, 1, 1, 1.6453
5, 1, different, 1, 6, 8, 1, 1, 0.6764
5, 1, different, 1, 5, 7, 1, 1, 2.1030
5, 1, same, 1, 4, 2, 1, 1, 0.6012
5, 1, same, 2, 4, 1, 1, 0, 0.6976
5, 1, same, 2, 2, 4, 1, 0, 3.7125
5, 1, same, 2, 4, 2, 1, 0, 0.6335
5, 1, different, 1, 7, 2, 1, 1, 0.5472
5, 1, same, 2, 2, 1, 1, 0, 0.5298
5, 1, different, 2, 7, 1, 1, 0, 1.8015
5, 1, different, 1, 5, 8, 1, 1, 0.4841
5, 1, different, 1, 8, 1, 2, 0, 0.6301
5, 1, different, 2, 5, 7, 2, 1, 0.8951
5, 1, same, 2, 1, 3, 1, 0, 0.8218
5, 1, different, 2, 8, 2, 2, 1, 1.4798
5, 1, same, 2, 3, 2, 1, 0, 1.3958
5, 1, same, 2, 1, 3, 1, 0, 0.3928
5, 1, same, 1, 4, 2, 1, 1, 0.5401
5, 1, same, 1, 4, 1, 1, 1, 1.6981
5, 1, different, 1, 8, 2, 1, 1, 0.5009
5, 1, different, 1, 7, 1, 1, 1, 0.6538
5, 1, different, 2, 7, 2, 2, 1, 0.5997
5, 1, different, 2, 5, 7, 2, 1, 0.6862
5, 1, same, 2, 1, 4, 1, 0, 0.4657
5, 1, same, 1, 1, 4, 2, 0, 0.4232
5, 1, same, 1, 2, 1, 1, 1, 0.4181
5, 1, different, 2, 6, 8, 2, 1, 0.6272
5, 1, same, 1, 2, 4, 1, 1, 1.4874
5, 1, same, 1, 2, 4, 1, 1, 0.5055
5, 1, same, 1, 1, 3, 2, 0, 1.0909
5, 1, same, 1, 1, 3, 1, 1, 0.4023
5, 1, different, 2, 7, 2, 2, 1, 1.9744
5, 1, different, 1, 8, 2, 1, 1, 1.7276
5, 1, different, 2, 5, 8, 2, 1, 0.4619
5, 1, same, 1, 2, 1, 1, 1, 0.3639
5, 1, same, 2, 3, 1, 1, 0, 0.4030
5, 1, different, 2, 6, 5, 2, 1, 0.4111
5, 1, different, 1, 8, 1, 2, 0, 0.8259
5, 1, different, 2, 6, 5, 2, 1, 0.8969
5, 1, different, 1, 7, 1, 1, 1, 0.7650
5, 1, same, 1, 3, 2, 2, 0, 0.7393
5, 1, same, 2, 4, 1, 2, 1, 0.4261
5, 1, same, 2, 4, 2, 2, 1, 0.4503
5, 1, same, 1, 1, 4, 1, 1, 1.0369
5, 1, different, 2, 8, 1, 2, 1, 0.5320
5, 1, different, 1, 6, 5, 1, 1, 0.3728
5, 1, different, 1, 7, 2, 1, 1, 0.7040
