10, 1, same, 2, 2, 4, 1, 0, 7.9988
10, 1, same, 1, 2, 4, 1, 1, 1.9664
10, 1, same, 2, 2, 4, 1, 0, 1.9740
10, 1, different, 1, 6, 8, 2, 0, 1.3311
10, 1, same, 1, 3, 1, 1, 1, 1.3293
10, 1, different, 2, 5, 7, 2, 1, 0.3954
10, 1, different, 1, 7, 2, 2, 0, 0.7915
10, 1, same, 1, 1, 3, 1, 1, 1.3997
10, 1, different, 2, 5, 8, 1, 0, 1.1994
10, 1, same, 2, 1, 3, 2, 1, 0.9981
10, 1, different, 2, 7, 2, 1, 0, 1.1809
10, 1, same, 1, 4, 1, 1, 1, 1.2115
10, 1, different, 1, 7, 1, 1, 1, 0.8068
10, 1, same, 1, 3, 2, 2, 0, 1.8377
10, 1, different, 2, 6, 5, 1, 0, 1.4746
10, 1, different, 2, 5, 8, 2, 1, 0.8215
10, 1, same, 2, 4, 2, 1, 0, 1.0605
10, 1, same, 2, 3, 2, 1, 0, 1.5674
10, 1, same, 1, 4, 1, 2, 0, 1.5815
10, 1, different, 1, 5, 7, 1, 1, 0.1967
10, 1, same, 1, 4, 2, 2, 0, 0.3699
10, 1, same, 2, 3, 1, 2, 1, 0.8516
10, 1, different, 2, 5, 7, 2, 1, 0.6970
10, 1, different, 2, 8, 1, 2, 1, 0.8986
10, 1, same, 2, 1, 4, 2, 1, 0.2854
10, 1, same, 2, 3, 2, 2, 1, 5.6304
10, 1, different, 2, 8, 1, 2, 1, 1.2637
10, 1, different, 1, 5, 7, 1, 1, 1.2320
10, 1, different, 1, 5, 8, 1, 1, 1.0217
10, 1, different, 1, 7, 1, 1, 1, 0.9443
10, 1, different, 1, 6, 8, 1, 1, 1.6885
10, 1, same, 1, 1, 3, 1, 1, 1.6168
10, 1, same, 1, 3, 2, 1, 1, 6.4043
10, 1, different, 2, 6, 8, 1, 0, 2.0483
10, 1, different, 1, 8, 1, 1, 1, 0.8529
10, 1, different, 1, 7, 2, 1, 1, 0.4015
10, 1, same, 1, 3, 1, 1, 1, 0.3727
10, 1, same, 2, 1, 3, 2, 1, 0.1881
10, 1, same, 1, 2, 4, 2, 0, 0.2689
10, 1, different, 1, 5, 8, 2, 0, 0.1962
10, 1, same, 1, 4, 2, 2, 0, 3.9067
10, 1, same, 1, 2, 1, 1, 1, 6.0982
10, 1, same, 2, 4, 1, 1, 0, 2.3313
10, 1, same, 2, 1, 4, 2, 1, 1.4435
10, 1, different, 2, 7, 1, 2, 1, 0.2385
10, 1, different, 1, 8, 2, 1, 1, 0.1292
10, 1, different, 1, 8, 2, 1, 1, 4.3565
10, 1, same, 1, 1, 4, 1, 1, 0.0942
10, 1, same, 2, 4, 1, 2, 1, 0.0081
10, 1, same, 1, 1, 4, 2, 0, 0.0007
10, 1, different, 1, 8, 1, 2, 0, 1.3704
10, 1, same, 2, 2, 1, 2, 1, 0.2168
10, 1, different, 2, 8, 2, 1, 0, 0.5824
10, 1, different, 2, 8, 2, 2, 1, 0.1918
10, 1, same, 2, 3, 1, 1, 0, 1.2065
10, 1, same, 2, 4, 2, 1, 0, 0.7904
10, 1, different, 2, 6, 8, 2, 1, 0.7423
10, 1, different, 1, 6, 5, 2, 0, 1.6148
10, 1, same, 2, 2, 1, 1, 0, 0.2455
10, 1, different, 2, 7, 2, 1, 0, 0.2815
10, 1, same, 1, 2, 1, 1, 1, 0.1397
10, 1, different, 2, 6, 5, 2, 1, 0.0098
10, 1, different, 2, 7, 1, 1, 0, 0.0552
10, 1, different, 1, 6, 5, 2, 0, 0.7535
