8, 1, same, 2, 2, 1, 2, 1, 1.0191
8, 1, different, 1, 7, 1, 1, 1, 0.7655
8, 1, different, 2, 7, 2, 2, 1, 1.4954
8, 1, same, 2, 2, 1, 2, 1, 0.0005
8, 1, different, 2, 6, 5, 2, 1, 0.4173
8, 1, different, 2, 5, 8, 1, 0, 1.3464
8, 1, different, 2, 5, 7, 1, 0, 0.5029
8, 1, same, 1, 1, 3, 1, 1, 2.7109
8, 1, different, 2, 6, 5, 2, 1, 0.0706
8, 1, different, 2, 5, 7, 2, 1, 0.2116
8, 1, different, 1, 5, 8, 1, 1, 0.0715
8, 1, different, 2, 7, 2, 2, 1, 0.0054
8, 1, different, 1, 5, 8, 1, 1, 0.1536
8, 1, different, 1, 8, 2, 1, 1, 0.6447
8, 1, same, 1, 3, 2, 2, 0, 0.0001
8, 1, same, 2, 3, 2, 2, 1, 0.4706
8, 1, different, 1, 8, 2, 1, 1, 0.5449
8, 1, different, 1, 6, 8, 2, 0, 0.4310
8, 1, different, 2, 6, 8, 1, 0, 0.0001
8, 1, different, 1, 7, 2, 1, 1, 0.0563
8, 1, different, 1, 6, 8, 1, 1, 0.0005
8, 1, different, 1, 5, 7, 2, 0, 0.2591
8, 1, same, 2, 1, 3, 2, 1, 1.5556
8, 1, same, 1, 4, 1, 1, 1, 0.2367
8, 1, different, 2, 8, 1, 2, 1, 0.0001
8, 1, different, 2, 7, 1, 1, 0, 6.5813
8, 1, same, 1, 3, 1, 1, 1, 0.1958
8, 1, different, 1, 6, 5, 1, 1, 0.2372
8, 1, different, 2, 6, 8, 1, 0, 1.1690
8, 1, same, 2, 4, 2, 1, 0, 0.0005
8, 1, same, 1, 4, 1, 2, 0, 0.7208
8, 1, different, 1, 8, 1, 1, 1, 0.0001
8, 1, different, 1, 7, 1, 1, 1, 0.6165
8, 1, same, 2, 1, 4, 1, 0, 0.3571
8, 1, same, 2, 3, 1, 1, 0, 0.0722
8, 1, same, 2, 3, 2, 1, 0, 0.0001
8, 1, different, 1, 6, 5, 2, 0, 1.4615
8, 1, different, 2, 8, 1, 1, 0, 0.1613
8, 1, same, 1, 4, 2, 2, 0, 0.0005
8, 1, same, 1, 3, 2, 2, 0, 1.9784
8, 1, same, 1, 2, 1, 2, 0, 0.0001
8, 1, same, 2, 2, 4, 2, 1, 0.0005
8, 1, same, 2, 4, 2, 1, 0, 1.0449
8, 1, same, 1, 2, 1, 1, 1, 0.6959
8, 1, same, 1, 1, 4, 2, 0, 0.0002
8, 1, different, 2, 5, 8, 2, 1, 0.0005
8, 1, same, 2, 2, 4, 1, 0, 0.0001
8, 1, same, 2, 4, 1, 2, 1, 0.0005
8, 1, same, 2, 3, 1, 2, 1, 0.5064
8, 1, different, 2, 8, 2, 1, 0, 0.4677
8, 1, different, 1, 5, 7, 1, 1, 0.0005
8, 1, same, 1, 3, 1, 2, 0, 0.5084
8, 1, same, 2, 1, 4, 2, 1, 0.2508
8, 1, same, 2, 1, 3, 1, 0, 0.0479
8, 1, different, 1, 7, 2, 2, 0, 0.0006
8, 1, same, 1, 2, 4, 2, 0, 0.9610
8, 1, different, 2, 7, 1, 2, 1, 0.0002
8, 1, same, 1, 1, 4, 1, 1, 0.4796
8, 1, same, 1, 4, 2, 2, 0, 0.0001
8, 1, different, 1, 8, 1, 2, 0, 0.2411
8, 1, same, 1, 1, 3, 2, 0, 0.0005
8, 1, same, 1, 2, 4, 2, 0, 0.8658
8, 1, different, 2, 8, 2, 1, 0, 0.0005
8, 1, same, 2, 4, 1, 1, 0, 0.0006
