6, 1, different, 1, 6, 8, 1, 1, 1.5291
6, 1, different, 2, 8, 2, 1, 0, 0.8895
6, 1, different, 1, 5, 8, 2, 0, 0.6356
6, 1, same, 1, 1, 3, 2, 0, 0.2736
6, 1, same, 1, 3, 1, 2, 0, 0.2236
6, 1, same, 2, 4, 1, 1, 0, 0.2449
6, 1, different, 1, 8, 2, 1, 1, 0.4106
6, 1, same, 2, 3, 1, 1, 0, 0.2842
6, 1, different, 2, 5, 7, 2, 1, 0.2558
6, 1, different, 2, 7, 1, 1, 0, 0.2185
6, 1, different, 2, 5, 8, 2, 1, 0.3432
6, 1, different, 2, 5, 8, 2, 1, 0.3160
6, 1, same, 2, 1, 4, 1, 0, 0.3677
6, 1, same, 2, 2, 4, 2, 1, 0.3744
6, 1, different, 1, 7, 1, 1, 1, 0.2884
6, 1, different, 1, 8, 1, 2, 0, 0.0596
6, 1, different, 2, 6, 8, 2, 1, 0.2731
6, 1, different, 1, 7, 1, 2, 0, 0.3334
6, 1, same, 1, 2, 1, 1, 1, 0.8794
6, 1, different, 1, 5, 7, 1, 1, 0.2878
6, 1, same, 1, 3, 2, 1, 1, 0.3241
6, 1, different, 1, 7, 2, 1, 1, 0.2082
6, 1, same, 1, 2, 1, 2, 0, 0.3127
6, 1, different, 2, 7, 1, 2, 1, 0.3269
6, 1, different, 2, 8, 2, 2, 1, 0.2533
6, 1, different, 2, 6, 8, 2, 1, 0.3362
6, 1, different, 2, 5, 7, 2, 1, 0.2801
6, 1, different, 2, 6, 5, 2, 1, 0.2052
6, 1, different, 2, 8, 1, 2, 1, 0.2683
6, 1, same, 2, 2, 1, 2, 1, 0.3779
6, 1, different, 1, 8, 2, 1, 1, 0.4186
6, 1, same, 2, 4, 2, 2, 1, 0.2494
6, 1, different, 2, 7, 2, 2, 1, 0.2750
6, 1, same, 1, 1, 4, 1, 1, 0.2567
6, 1, same, 2, 3, 2, 2, 1, 0.1278
6, 1, different, 1, 8, 1, 2, 0, 0.4835
6, 1, different, 1, 7, 2, 1, 1, 0.2794
6, 1, same, 1, 2, 4, 2, 0, 0.2704
6, 1, different, 1, 5, 8, 1, 1, 0.3993
6, 1, same, 2, 1, 4, 1, 0, 0.2316
6, 1, different, 1, 6, 5, 1, 1, 0.2669
6, 1, different, 2, 7, 2, 1, 0, 0.2518
6, 1, same, 1, 4, 2, 1, 1, 0.3501
6, 1, different, 2, 8, 1, 1, 0, 0.3158
6, 1, same, 1, 3, 1, 2, 0, 0.2174
6, 1, same, 2, 4, 2, 2, 1, 0.2189
6, 1, same, 2, 4, 1, 1, 0, 0.3409
6, 1, same, 2, 3, 2, 2, 1, 0.2709
6, 1, same, 1, 4, 1, 2, 0, 0.0001
6, 1, same, 1, 4, 2, 2, 0, 0.3012
6, 1, different, 1, 6, 5, 2, 0, 0.1801
6, 1, same, 1, 2, 4, 2, 0, 0.0004
6, 1, same, 2, 3, 1, 1, 0, 0.8929
6, 1, same, 2, 2, 1, 1, 0, 0.2122
6, 1, same, 1, 4, 1, 2, 0, 0.2241
6, 1, same, 2, 2, 4, 1, 0, 0.2578
6, 1, different, 1, 6, 8, 1, 1, 0.1660
6, 1, different, 2, 6, 5, 2, 1, 0.2601
6, 1, same, 1, 1, 3, 2, 0, 0.2542
6, 1, same, 1, 1, 4, 1, 1, 0.6447
6, 1, same, 1, 3, 2, 1, 1, 0.6608
6, 1, same, 2, 1, 3, 1, 0, 0.2933
6, 1, different, 1, 5, 7, 1, 1, 0.4036
6, 1, same, 2, 1, 3, 1, 0, 0.3156
