1, 3, NS1, 0, 1, 0.7659, 0, 1, 0.7659, 1764539.2306, 091.jpg, 1!
1, 3, CD2, 0, 1, 0.7229, 0, 1, 0.7229, 1764539.2297, 019.jpg, 1!
1, 3, Novel, 0, 1, 0.7696, 0, 1, 0.7696, 1764539.2289, 078.jpg, 2@
1, 3, ND1, 0, 1, 0.8362, 0, 1, 0.8362, 1764539.2282, 036.jpg, 1!
1, 3, NS1, 0, 1, 0.7658, 0, 1, 0.7658, 1764539.2277, 091.jpg, 1!
1, 3, CS2, 0, 1, 0.8073, 0, 1, 0.8073, 1764539.2272, 035.jpg, 1!
1, 3, Novel, 0, 1, 0.8260, 0, 1, 0.8260, 1764539.2265, 015.jpg, 2@
1, 3, CS1, 0, 1, 0.8057, 0, 1, 0.8057, 1764539.2259, 017.jpg, 1!
1, 3, CSing, 0, 1, 0.6761, 0, 1, 0.6761, 1764539.2254, 085.jpg, 1!
1, 3, CD2, 0, 1, 0.7772, 0, 1, 0.7772, 1764539.2332, 001.jpg, 1!
1, 3, ND2, 0, 1, 0.7647, 0, 1, 0.7647, 1764539.2327, 042.jpg, 1!
1, 3, CS1, 0, 1, 0.6955, 0, 1, 0.6955, 1764539.2320, 017.jpg, 1!
1, 3, Novel, 0, 1, 0.7134, 0, 1, 0.7134, 1764539.2312, 007.jpg, 2@
1, 3, NS1, 0, 1, 0.9310, 0, 1, 0.9310, 1764539.2307, 072.jpg, 1!
1, 3, ND2, 0, 1, 0.8415, 0, 1, 0.8415, 1764539.2300, 005.jpg, 1!
1, 3, CD1, 0, 1, 0.8134, 0, 1, 0.8134, 1764539.2292, 075.jpg, 1!
1, 3, Novel, 0, 1, 0.8999, 0, 1, 0.8999, 1764539.2287, 039.jpg, 2@
1, 3, NS2, 0, 1, 0.7219, 0, 1, 0.7219, 1764539.2278, 092.jpg, 1!
1, 3, Novel, 0, 1, 0.8736, 0, 1, 0.8736, 1764539.2270, 012.jpg, 2@
1, 3, ND1, 1, 1, 0.9989, 1, 1, 0.9989, 1764539.2261, 083.jpg, 1!
1, 3, CS2, 0, 1, 0.9562, 0, 1, 0.9562, 1764539.2335, 084.jpg, 1!
1, 3, NS2, 0, 1, 0.7196, 0, 1, 0.7196, 1764539.2330, 057.jpg, 1!
1, 3, CD1, 0, 1, 0.6754, 0, 1, 0.6754, 1764539.2323, 020.jpg, 1!
1, 3, CS2, 0, 1, 0.8030, 0, 1, 0.8030, 1764539.2316, 084.jpg, 1!
1, 3, NSing, 0, 1, 0.8316, 0, 1, 0.8316, 1764539.2311, 094.jpg, 1!
1, 3, NS2, 0, 1, 0.6904, 0, 1, 0.6904, 1764539.2303, 092.jpg, 1!
1, 3, ND2, 0, 1, 0.7923, 0, 1, 0.7923, 1764539.2295, 042.jpg, 1!
1, 3, NSing, 0, 1, 0.7838, 0, 1, 0.7838, 1764539.2289, 010.jpg, 1!
1, 3, CD1, 0, 1, 0.7244, 0, 1, 0.7244, 1764539.2284, 020.jpg, 1!
1, 3, NS1, 0, 1, 0.6591, 0, 1, 0.6591, 1764539.2276, 072.jpg, 1!
1, 3, ND1, 0, 1, 0.7331, 0, 1, 0.7331, 1764539.2267, 083.jpg, 1!
1, 3, NSing, 0, 1, 0.8986, 0, 1, 0.8986, 1764539.2261, 094.jpg, 1!
1, 3, CS2, 0, 1, 0.6734, 0, 1, 0.6734, 1764539.2255, 035.jpg, 1!
1, 3, CS1, 0, 1, 0.8436, 0, 1, 0.8436, 1764539.2332, 027.jpg, 1!
1, 3, NS2, 0, 1, 0.7392, 0, 1, 0.7392, 1764539.2325, 057.jpg, 1!
1, 3, Novel, 0, 1, 0.6511, 0, 1, 0.6511, 1764539.2318, 076.jpg, 2@
1, 3, NSing, 0, 1, 0.7140, 0, 1, 0.7140, 1764539.2308, 022.jpg, 1!
1, 3, CS1, 0, 1, 0.7719, 0, 1, 0.7719, 1764539.2299, 027.jpg, 1!
1, 3, CD2, 0, 1, 0.7875, 0, 1, 0.7875, 1764539.2293, 001.jpg, 1!
1, 3, CSing, 0, 1, 0.6775, 0, 1, 0.6775, 1764539.2284, 045.jpg, 1!
1, 3, ND2, 0, 1, 0.7062, 0, 1, 0.7062, 1764539.2277, 005.jpg, 1!
1, 3, Novel, 0, 1, 0.7590, 0, 1, 0.7590, 1764539.2269, 028.jpg, 2@
1, 3, ND1, 0, 1, 0.8664, 0, 1, 0.8664, 1764539.2345, 036.jpg, 1!
1, 3, CSing, 0, 1, 0.9883, 0, 1, 0.9883, 1764539.2336, 085.jpg, 1!
1, 3, CD1, 0, 1, 0.8283, 0, 1, 0.8283, 1764539.2327, 075.jpg, 1!
1, 3, CSing, 0, 1, 0.7789, 0, 1, 0.7789, 1764539.2321, 081.jpg, 1!
1, 3, Novel, 1, 1, 0.9990, 1, 1, 0.9990, 1764539.2315, 011.jpg, 2@
1, 3, CD2, 0, 1, 0.8604, 0, 1, 0.8604, 1764539.2305, 019.jpg, 1!
